pl_target,pl_pred_ann,pl_pred_svr,pl_pred_rf,pl_pred_gtb
128.34993,131.1370554,133.4984101,132.2767882,137.5161496
115.92992,131.1174187,134.0460562,132.2767882,137.5161496
123.64593,130.847772,134.2633935,126.9488318,135.7002329
122.67892,132.0780586,134.565714,126.5774185,135.7002329
133.74593,132.2808312,134.4980404,126.5774185,135.7002329
115.74992,132.42167,134.2547227,123.8779194,132.2725718
121.52193,132.278633,134.380124,123.4887501,130.7230696
120.27393,132.6924703,133.8854933,124.8810176,131.7887166
127.19392,133.3781462,133.5276298,125.075996,132.5696989
115.81593,133.6417452,133.3600742,125.075996,132.5696989
120.46293,133.6756146,133.5984731,123.8779194,132.2725718
131.81093,135.5146693,133.2066282,125.3793418,134.9659352
129.88493,134.081454,133.3351326,123.8779194,132.2725718
133.43492,134.478178,133.2406444,123.8779194,132.2725718
119.30293,134.5879086,133.2677929,123.6837284,131.3989941
127.66793,134.6074485,133.4638523,123.6837284,131.4021585
125.80093,136.3242294,134.3527796,124.5339697,132.6297055
116.91893,134.2286194,134.358207,124.9901725,133.6320757
117.35992,134.7909432,134.4069184,125.1851509,134.413058
121.68593,134.7615779,134.3488863,125.1851509,134.413058
108.83993,134.8238044,134.5374464,125.1851509,134.413058
129.85593,133.4514049,134.2631177,124.8810176,131.7887166
110.56593,136.4245959,134.4462133,124.5339697,132.527812
117.93393,136.476626,134.8002431,125.1851509,134.3024731
131.10992,135.2505949,134.6956015,124.9901725,133.6320757
127.01192,135.1114354,134.588381,124.9901725,133.6320757
134.75592,135.3811872,134.6977344,124.9901725,133.6320757
141.11993,136.5321175,134.1397614,125.1851509,134.413058
125.20993,136.4271799,133.7833314,123.6837284,131.509579
123.09193,136.3479589,133.5299989,123.4887501,130.7285967
138.49092,136.6990389,133.0891454,123.4887501,130.7317611
131.55693,136.6291595,133.0156191,123.4887501,130.7317611
129.80693,136.8961153,133.6616716,123.4887501,130.8336545
129.99992,136.5470796,134.1183151,123.4887501,130.912489
135.01093,136.6316204,133.9414151,123.4887501,130.8336545
135.16393,136.6488553,133.8387944,123.4887501,130.8336545
134.00293,137.2679704,133.8477746,123.6837284,131.6146368
133.45593,137.197659,133.8853978,123.6837284,131.6146368
134.84492,136.8334854,133.8634235,123.6837284,131.6146368
137.24193,136.5314905,133.6848928,123.6837284,131.6146368
134.60292,136.9083245,133.7224819,123.6837284,131.6146368
129.63493,137.0849586,133.8063285,123.6837284,131.6146368
133.06493,137.3938367,133.720963,123.6837284,131.6146368
132.01393,137.0607638,133.753652,123.6837284,131.6146368
136.65793,136.9966257,133.8273654,123.6837284,131.6146368
129.09093,137.0205046,133.7483472,123.6837284,131.6146368
132.16493,136.503631,133.8616506,123.6837284,131.6146368
131.22493,136.1378092,134.1694163,123.4887501,130.8336545
132.72792,136.3463004,133.7662195,123.4887501,130.8336545
128.61693,135.3702308,136.1985544,124.0551418,132.0821662
122.55193,135.3850672,136.1073981,124.0551418,132.0821662
124.11893,136.1597766,133.8988193,123.4887501,130.8336545
130.60793,136.4728744,133.8520961,123.4887501,130.8336545
128.26393,136.4132012,133.9772423,123.4887501,130.8336545
138.81793,136.3784909,133.8683961,123.4887501,130.8336545
129.63293,136.073588,133.9072458,123.4887501,130.8336545
129.72792,135.9288559,133.9686714,123.4887501,130.7230696
128.83693,136.2291659,133.9481798,123.4887501,130.7230696
121.73592,136.4037025,133.8677761,123.4887501,130.7230696
134.19093,136.63103,133.6469806,123.6837284,131.3989941
131.46693,136.564707,133.3302027,123.6837284,131.3989941
125.85992,136.8445749,133.2621123,123.6837284,131.3989941
130.40692,136.8268243,133.1450375,123.6837284,131.4021585
128.68193,136.5398997,133.0659982,123.6837284,131.4021585
123.70993,135.923951,132.94589,123.6837284,131.4021585
125.93993,136.1473157,132.2894254,123.6837284,130.3579781
123.56792,136.1356236,132.3123558,123.6837284,130.3579781
124.60493,136.1768147,132.3721086,123.4887501,129.5769958
151.18692,135.6952624,132.2808259,123.6837284,130.6007817
123.67693,136.3340382,131.8792015,123.6837284,129.9848201
123.54092,136.0649572,131.9412635,123.6837284,129.9848201
130.07893,136.2385813,132.0662451,123.4887501,129.2038378
131.82292,135.0356409,132.316442,123.4887501,129.2038378
132.06793,135.4276301,132.2500748,123.6837284,129.681881
125.08092,135.4010092,132.1549962,123.6837284,129.681881
129.22993,135.3547766,132.1536882,123.6837284,129.681881
132.22993,135.8610489,131.8271433,123.4887501,128.9008987
120.20193,136.5509049,131.555301,123.4887501,128.3777188
125.29893,136.4932039,131.5475133,123.4887501,128.3777188
130.96292,136.5177024,131.5304983,123.4887501,128.3777188
130.06993,136.37989,131.5130351,123.4887501,128.3777188
124.87693,135.9467174,131.28293,123.4887501,128.3777188
124.35093,143.6913883,136.2208568,128.5665589,133.6841753
127.67693,135.9793433,131.0968296,123.4887501,128.3777188
126.24693,135.8988216,131.2833671,123.4887501,128.3777188
132.29993,135.7523574,131.560325,123.6837284,129.1587011
129.62993,137.4329371,131.9367216,123.6837284,129.681881
130.71492,138.767123,132.2104068,123.6837284,129.681881
123.62292,138.772778,132.3696207,123.6837284,130.2978427
129.09293,140.203263,132.6859341,123.6837284,131.0992195
129.06293,140.2403647,132.5900607,123.6837284,130.2978427
130.31693,140.9302073,132.7261628,123.6837284,130.2978427
130.29593,139.8526205,132.3412797,123.6837284,129.681881
131.05992,139.1597494,132.4302326,123.4887501,128.8195197
127.64193,137.7442256,132.2768941,123.4887501,128.8195197
132.19592,134.6198897,131.5606101,123.4887501,128.2963398
125.89193,134.2638221,131.2596523,123.4887501,128.2963398
138.89793,133.9966599,130.9806928,123.4887501,128.2963398
140.15393,133.9470563,130.9096029,123.4887501,128.2963398
130.39993,134.3749831,130.304213,123.4887501,127.8295939
132.73593,134.4892926,129.6491999,123.4887501,127.5979927
130.06393,134.6599866,128.7510149,123.4887501,127.1959472
132.85092,134.5060623,129.1170207,123.4887501,127.1959472
135.41592,133.7465409,129.956067,123.4887501,127.1959472
127.39993,133.0573621,130.231014,123.4887501,127.1959472
140.67793,132.6840282,130.9050084,123.4887501,127.1959472
133.13593,132.7534196,130.4009126,123.4887501,127.1959472
139.52493,133.3587003,129.9437493,123.4887501,126.9629032
137.64192,132.3588618,130.3255598,123.4887501,127.1959472
134.89693,133.6861109,131.0044596,123.4887501,128.5879186
128.75392,134.4913049,131.1470102,123.4887501,128.3548746
133.18692,137.0058879,131.4450241,123.4887501,128.5879186
141.88693,136.5790161,132.3296849,123.4887501,128.8195197
141.22392,138.9571842,132.5906526,123.4887501,128.8195197
137.17993,137.6576763,132.7060582,123.4887501,128.8195197
126.75493,138.7529706,132.5730997,123.4887501,128.8195197
130.03893,139.4182584,132.6125269,123.4887501,128.8195197
132.16792,138.6183236,132.6892415,123.4887501,128.5864758
137.46393,140.3645755,132.828357,123.4887501,128.6678548
140.73993,143.8274705,132.478883,124.0551418,129.2103649
133.74593,144.5076411,132.829608,124.0551418,130.7090823
148.10393,144.8658929,133.204614,124.0551418,130.6277033
124.49593,135.5580022,131.2459071,123.4887501,126.276816
134.43393,136.3989012,130.8267131,123.4887501,126.50986
127.26392,135.5532038,130.822842,123.4887501,127.5366124
138.98093,147.5532699,132.9128838,129.3830982,131.4035795
132.81493,149.5137709,132.5405072,129.3830982,131.324745
128.04892,147.1072653,133.0216717,129.3830982,131.105116
132.05592,136.707089,133.9027934,123.6837284,129.2891993
139.98492,147.666162,131.8590055,130.7753658,131.9658479
130.87193,138.5153327,131.3182578,123.4887501,128.1316575
137.02693,138.7840808,131.1955685,123.6837284,128.9126398
134.00293,136.8256623,132.1931413,123.4887501,128.1316575
131.83293,146.237773,132.5944575,124.0551418,130.4539232
130.28693,145.1164946,130.7203081,123.4887501,128.949161
138.67892,148.0228621,132.9548341,130.7753658,133.9096239
124.97793,148.4596151,131.6422983,130.7753658,133.9096239
128.55093,149.9173783,132.7345868,124.0551418,130.8762172
127.04593,149.6396587,133.5987419,128.5665589,133.0118428
126.93293,147.4175259,133.0159672,123.4887501,130.0952349
138.63393,148.3027079,131.7534787,123.6837284,130.8762172
129.35793,147.0671757,131.9745371,123.6837284,130.8531582
128.71292,143.5886621,131.678702,129.3830982,131.2517364
129.39493,138.7899399,130.6924709,123.4887501,128.7516245
135.42093,144.1897311,130.5878049,123.6837284,129.3569853
125.84393,144.9045906,131.7956047,123.6837284,130.8531582
130.78192,143.0456933,131.4069134,127.1742913,131.6924593
147.71992,139.8753995,131.6250631,124.0551418,131.3936443
133.09193,141.9184704,131.2154586,123.6837284,130.9345372
130.01393,135.6371661,129.4961677,123.4887501,128.1316575
137.34993,136.7482274,129.1601269,123.4887501,128.6548374
132.75093,137.8305107,129.7236931,123.6837284,128.9126398
147.81892,137.6019485,129.2516084,123.6837284,129.5171987
129.06793,138.5193108,130.7131444,123.6837284,129.5171987
136.18193,139.5042238,129.5304884,123.6837284,130.1331604
129.99493,138.9326244,129.3752579,123.4887501,130.1535548
132.01793,135.867009,130.3354348,123.4887501,128.5794352
126.54192,136.7547632,130.3501407,123.4887501,127.6514199
133.45793,138.4336419,130.5977449,123.4887501,128.0162724
135.46193,140.5082948,130.1247533,123.6837284,129.3204347
139.95993,136.8440793,129.7883047,123.4887501,127.5495265
133.80193,137.8397806,129.2749643,123.4887501,126.3328527
133.54492,140.0695079,129.9532103,123.6837284,128.1037609
131.36293,138.9321612,129.4365197,123.6837284,127.8721597
127.67892,137.8036027,128.6407782,123.4887501,126.1659519
132.11293,137.0317549,127.4336892,123.6837284,127.5474934
126.71693,139.4194435,129.9435039,127.1742913,128.4656289
127.89593,141.5121178,129.9780085,127.1742913,128.3842499
130.42093,141.9357646,130.6022987,129.3830982,129.3608655
130.22693,141.127824,129.1113569,127.1742913,127.7048563
129.34093,140.4456684,129.3991663,123.6837284,127.0217688
137.57893,140.3398015,127.0262359,123.4887501,125.5389926
125.83693,140.2941257,126.8933907,123.6837284,126.3199749
140.37492,141.4242296,127.0941759,123.4887501,126.0057385
130.70593,142.7299876,126.9700064,123.4887501,125.5389926
132.79492,145.724257,126.7692156,123.6837284,126.3199749
130.47993,142.804258,128.7652834,123.6837284,126.3988093
124.87392,142.7625904,129.7628899,127.1742913,128.3842499
134.99593,145.7160326,131.4598566,129.3830982,129.5924666
125.96793,146.5499287,130.6906144,127.1742913,128.6158511
128.83592,142.6008213,130.2915218,127.1742913,128.6158511
132.20192,141.5631065,129.5918619,124.0551418,127.6977155
125.46992,144.1855991,128.4420407,123.6837284,126.9429344
129.40393,140.2721194,127.6311671,123.4887501,125.2783679
123.84692,140.9022572,125.7067088,123.4887501,125.3751549
130.84993,138.8314501,125.6713403,123.4887501,125.9981144
127.62492,141.4042015,130.0529211,123.6837284,126.7636887
132.80493,140.3918554,130.7038027,123.4887501,126.7374875
129.45793,140.6794729,128.6607413,123.4887501,126.2143075
136.98093,137.3324997,124.8186173,123.4887501,125.9232798
133.24092,140.7721167,126.3976173,123.4887501,125.8443487
129.45192,141.034673,127.0260655,123.4887501,127.0610225
128.01892,141.0264528,127.9294694,123.4887501,127.0610225
127.29993,140.3669544,125.6274325,123.4887501,125.8443487
127.14593,140.9572044,126.917357,123.4887501,126.4603104
130.49893,140.976847,131.8078942,123.6837284,128.837037
131.69693,136.2238051,130.1288888,123.4887501,128.1528418
124.08092,137.6937473,132.6453694,123.6837284,128.9338241
122.54393,138.7861834,132.6471127,123.4887501,128.0560547
129.06293,138.1444741,131.5611236,123.4887501,127.9509969
129.84393,137.3751386,131.1267079,123.4887501,128.1528418
138.18393,137.3732375,131.72458,123.6837284,128.9338241
127.07493,139.1796781,132.2147176,123.6837284,128.837037
122.68193,137.283566,131.4892673,123.4887501,128.1528418
113.33292,139.2615829,133.0471469,123.4887501,127.272899
121.91293,136.4386345,131.9737051,123.4887501,127.0745802
128.03293,135.7794338,132.5577844,123.4887501,127.369686
116.49792,136.4593804,129.9999041,123.4887501,127.0745802
121.95493,137.5132156,128.3167709,123.4887501,126.4495068
139.42593,137.2444115,132.2943963,123.4887501,127.1790175
125.55993,140.4491757,134.5230514,123.4887501,127.6892585
120.84193,139.8992608,135.0116275,123.4887501,127.469306
111.10892,139.0086629,135.1187651,106.2686771,125.2453065
117.64193,139.9248805,135.5061166,106.2686771,124.8450982
113.29393,139.7270351,135.6191323,106.2686771,124.8092843
114.65292,137.0210544,136.4609015,123.4887501,127.1728958
123.33192,138.4900786,136.6823458,123.4887501,128.4789683
117.29893,138.7640406,135.0563838,123.4887501,128.4789683
113.27692,138.9617897,134.997297,123.4887501,127.5057232
131.29492,137.9640559,133.6496628,123.4887501,127.5057232
121.32593,135.1141718,131.2271921,105.909106,118.2137099
121.60693,136.0574842,131.4109098,105.909106,118.2137099
126.53793,135.7062641,130.30493,105.909106,117.2919986
131.36392,133.9775155,129.0897567,105.909106,115.334174
127.92892,132.5153103,130.2894548,106.2686771,119.252762
132.49092,134.1021627,131.2767232,105.909106,117.2283614
124.92493,134.2409058,131.7713648,105.909106,117.4669045
124.38193,133.5399706,129.1447146,105.909106,117.0669601
125.93993,132.9545874,130.9282057,105.909106,117.1053897
120.82493,132.4216514,130.7947003,105.909106,116.5303477
140.24292,132.1767286,131.0635028,106.2686771,120.7043668
119.18693,130.214396,129.7423959,106.2686771,118.869514
125.01693,131.2549492,129.358066,123.4887501,121.6166935
125.61092,135.3134791,131.6497766,123.4887501,127.0806742
121.74393,135.8704482,131.5951598,123.4887501,123.2899592
122.92992,135.0772724,131.0100331,106.2686771,122.7755225
146.36392,135.6012265,131.3947339,123.4887501,126.6009635
124.96593,136.7700879,133.9884945,106.2686771,122.3584919
130.37093,136.5801029,135.5429945,123.4887501,125.1056714
119.98392,135.787146,136.9130256,105.909106,119.1136351
121.49992,136.8609953,135.534449,105.909106,119.049998
124.45293,133.4482552,137.1104657,123.4887501,127.6089456
123.35793,135.4405317,137.3161908,123.4887501,128.9776903
123.69593,134.9575406,136.4348916,123.4887501,127.6089456
128.87793,135.0668619,134.9384506,123.8779194,130.2367094
125.23492,133.8338693,135.0398436,123.4887501,128.9776903
128.69592,132.6868553,134.179151,123.4887501,127.6089456
134.01492,134.0237039,131.958252,123.4887501,127.7252896
117.81193,132.2511775,130.9912541,123.4887501,125.9395991
123.33793,131.9910148,131.9083548,123.4887501,127.8309145
122.35992,131.7316853,133.170894,123.4887501,128.3100702
121.20093,130.0911061,130.236012,105.909106,121.0585391
125.42393,131.3253166,129.5810066,105.909106,117.3117231
117.61693,133.4725112,133.5171529,106.2686771,122.3584919
120.44292,132.5965485,133.6841516,106.2686771,122.6489751
123.91093,130.8873529,132.2619047,106.2686771,121.6042921
126.54993,133.7772498,133.9033686,123.4887501,128.5642355
112.04493,134.3625615,135.7178916,123.6837284,128.7471719
107.04593,133.4260849,132.1425124,123.4887501,126.0017373
103.32993,132.2765748,131.010277,123.4887501,125.6442772
103.52493,131.0242985,127.5886068,105.909106,119.3308741
114.03593,130.7131545,128.9703704,106.2686771,121.6435202
117.89693,130.2471886,129.9707247,123.4887501,124.6811829
114.73293,130.4587798,127.8692841,105.909106,114.3198254
116.59093,130.0493903,126.5589015,105.909106,114.5668509
120.87793,135.8517386,131.4939665,123.4887501,126.3813917
115.05693,135.2083342,134.5322034,123.4887501,127.8104325
119.24593,136.3096751,132.9433736,123.6837284,127.9993934
113.55293,136.8372281,131.0290553,123.4887501,126.7516652
120.36393,137.2714734,131.1503563,123.4887501,126.7516652
109.44193,136.9056509,130.0622389,123.4887501,126.7516652
110.57893,134.0457387,132.6430933,123.6837284,126.9056913
108.79192,133.0966869,129.4299622,123.4887501,126.2144359
111.74792,135.2842164,131.6570283,123.6837284,126.5411747
109.38293,134.4053321,127.3563025,123.4887501,124.3873191
113.26793,133.8215883,129.1758369,123.4887501,125.6372207
126.44993,133.1233157,129.9166954,123.4887501,124.3873191
117.25493,134.5793548,130.7492536,123.4887501,126.3871487
118.41592,135.1357896,131.4584171,123.4887501,125.4107806
127.17493,132.685646,126.5733008,106.2686771,121.8117797
124.04693,132.3816223,125.8958703,123.4887501,124.0272427
113.67892,132.7218049,124.1658249,105.909106,119.5380756
127.89293,134.7985119,130.8289896,123.4887501,126.4920642
111.75493,133.2311596,125.437922,105.909106,119.5062591
111.29293,136.1864775,132.8502402,123.4887501,127.718017
116.96793,130.889544,129.5277524,105.909106,116.7221587
117.96393,129.42916,128.2416595,105.909106,115.0503498
124.84193,129.5183609,129.9633304,106.2686771,117.7683191
113.80293,132.8360731,132.0181818,105.909106,115.7717808
124.73993,132.3112188,133.4076108,105.909106,115.7081436
117.72092,128.8196013,126.9804215,105.909106,113.6281742
121.65292,130.1467882,131.846911,106.2686771,119.8196857
119.43493,133.2218103,132.7186348,105.909106,116.3431288
118.68693,130.2387319,133.3534964,123.4887501,125.3501233
117.71893,131.3301953,132.9863461,123.4887501,124.8637399
116.47092,127.1405258,126.4947057,105.909106,113.4986596
113.77592,129.2476857,127.4533021,105.909106,115.1619473
110.75193,129.677744,127.6327574,105.909106,115.1619473
113.92393,128.9261922,125.201483,105.909106,115.2348493
119.17593,128.5045873,127.3426315,105.909106,115.5751979
115.13993,128.4926942,125.4265717,105.909106,118.0003495
115.37093,128.5004029,127.636124,105.909106,119.7934342
116.37093,128.6691386,126.0680905,105.909106,119.8170311
116.66193,128.6683461,128.1536914,106.2686771,121.7377976
119.36693,128.0888359,128.6211933,106.2686771,122.4441651
116.46493,128.2940955,127.9889809,105.909106,121.2480267
126.19893,128.636435,129.6622957,123.4887501,129.7272575
126.58192,128.5318412,129.4393418,106.2686771,124.2924295
124.61693,129.3675632,125.7559795,105.909106,120.4883649
117.55492,127.7462916,127.7981104,105.909106,124.8180535
133.13193,127.1595108,129.2530972,106.2686771,126.2954599
126.99792,127.5138505,130.8174057,123.4887501,129.5110625
115.31892,128.5348181,132.634279,123.4887501,131.0801874
119.24393,127.6851635,130.6394371,106.2686771,122.9857316
121.56693,129.6184904,133.3500046,123.4887501,129.261763
117.62993,127.7998726,133.1242948,123.4887501,131.7078573
124.45293,131.0360281,134.5250766,106.2686771,126.5541917
113.27493,130.8861952,134.2129132,123.4887501,131.7650372
115.05492,126.0460209,129.2870712,105.909106,121.4987771
111.48893,126.9529116,127.8111544,105.909106,121.1892104
118.19392,125.1978167,128.6374962,106.2686771,126.761158
116.55993,124.8115297,131.577823,123.4887501,130.2470971
113.87392,122.7102813,128.9215326,105.909106,125.2555468
126.14893,121.5882797,128.5064704,105.909106,121.5192287
116.46992,123.3486594,130.521673,105.909106,120.9381233
122.28893,121.3134505,129.9572522,106.2686771,123.8579941
127.86393,122.5691843,131.1985042,105.909106,121.4356696
121.72793,129.6453765,134.2497128,123.4887501,128.1746036
124.54192,124.14043,131.3603565,105.909106,122.672487
134.76193,128.2304871,137.5229298,123.4887501,131.8486664
130.90793,128.775225,138.1234182,123.4887501,130.8560717
130.73293,129.124248,134.7824431,123.4887501,130.4828679
130.96793,127.2039679,133.0691697,123.4887501,130.3869324
135.06593,121.1220958,130.9933676,123.4887501,129.927887
130.74593,126.7202681,135.0665926,123.4887501,130.2003442
137.15892,125.2260373,139.9459871,123.4887501,131.2717256
123.63293,126.547971,139.3405879,123.4887501,131.0675482
133.38593,129.7956292,141.0472847,123.682941,133.0282438
128.14693,132.504341,136.5236065,129.3830982,132.1571978
134.65692,138.0060639,135.6314233,130.7753658,133.2949334
140.12492,135.7123188,136.4551704,130.7753658,130.6843821
138.32692,140.4250922,137.2412377,130.7753658,131.1649431
141.75793,147.3554905,137.1337978,130.7753658,132.0417177
140.19592,148.0785194,140.9757737,130.7753658,132.2875496
131.07893,145.5150898,145.9438119,130.7753658,133.9518527
133.66093,146.3838735,150.4949418,130.7753658,134.1036958
134.74393,145.792348,153.7960728,130.7753658,134.0401864
145.86993,156.5651483,158.1247233,128.5665589,133.4415032
159.13493,161.5038179,162.0006235,130.0679814,136.2399244
138.34793,158.0351474,168.5974176,125.4474094,132.6022021
137.78993,158.9061645,167.5089188,129.3830982,133.6845845
132.26993,152.2244585,174.1722618,123.4887501,131.9872926
126.65593,147.7941873,167.9826118,130.7753658,135.8678665
130.16893,143.2268446,171.3402656,128.5665589,133.6057273
132.50592,140.2598148,172.0436004,130.7753658,134.5693983
129.00793,134.439953,173.6833341,127.3684823,133.7419678
134.09892,120.9076689,172.7570231,123.6837284,132.1341468
131.48193,122.8175934,173.0630582,124.0551418,131.6878347
135.42392,119.8838488,176.335609,123.6837284,131.832723
136.73692,129.7321168,174.8524731,130.9834931,134.7142867
134.39493,123.1219167,175.9383597,124.0551418,131.832723
130.95793,118.5478948,172.8670998,123.4887501,131.3531645
135.33693,121.4812366,172.7658716,123.4887501,131.3531645
141.81892,132.8550514,172.7097157,123.6837284,131.6878347
136.00293,138.4319318,171.758849,128.5665589,133.5927828
133.22693,137.9952453,171.6462939,129.5772891,134.4171596
142.68993,140.0588502,170.232146,130.7753658,134.7142867
145.86093,142.4380352,173.3402107,125.075996,131.6399332
142.58992,132.4996214,170.5352573,123.4887501,129.9381922
135.61592,139.9136508,167.5856197,125.075996,134.0519498
142.76193,125.4929526,167.4667068,123.4887501,130.5912812
135.69392,138.6106521,168.7436187,123.4887501,131.1983696
142.97993,145.6965317,165.7496291,123.6837284,131.9793519
136.44693,144.1960691,161.4953284,123.6837284,131.9793519
136.88193,140.8914181,158.4971607,123.4887501,130.9803417
136.31593,137.5954969,157.019668,123.6837284,130.8617169
144.92093,147.7798003,155.3784924,124.8810176,130.8142689
137.02493,143.473826,154.2324045,123.4887501,128.9654661
136.70393,134.1330493,151.4032538,123.4887501,129.7486218
133.54492,129.9673793,149.3029951,123.4887501,129.7486218
133.49893,135.0121185,149.1539138,123.6837284,130.5296041
135.58093,136.0647157,149.8009805,123.4887501,128.6703603
136.72392,132.1314847,147.8541787,123.4887501,128.9654661
136.69293,122.981212,146.655167,123.4887501,129.7486218
131.77893,126.2862344,144.4900897,123.6837284,130.2965602
136.74292,133.2773689,142.5955631,123.6837284,130.2965602
126.09193,141.8394388,140.6091282,128.5665589,132.2015083
136.32593,145.2241546,139.418583,123.6837284,130.0633381
130.30193,145.2000522,137.7799384,123.6837284,130.0633381
125.32093,149.5409946,136.0835784,124.0551418,129.5640582
126.69693,155.2700099,133.2234788,123.6837284,128.7208778
130.95293,152.8546769,130.3563401,123.4887501,126.7710475
131.32793,145.3289821,128.7505642,123.4887501,125.6452815
129.98593,145.9783602,130.5224205,125.4474094,128.7195702
136.74092,140.8488527,127.7883404,123.4887501,126.7678831
125.82093,130.5708612,124.4105943,123.4887501,124.7685069
132.72293,125.7732454,124.0470712,123.4887501,123.5993375
121.99792,122.3358254,123.4271617,123.4887501,123.5299268
121.89793,118.4213957,121.5857345,105.909106,116.2873037
131.70993,116.2420679,120.8515979,106.2686771,117.8861904
120.35393,119.2037686,123.9548635,123.4887501,126.5723821
128.97693,118.41617,122.565406,123.4887501,127.6449086
124.40593,121.159781,123.3717397,123.4887501,127.3235805
132.43692,122.3244343,125.1408959,106.2686771,126.1523306
126.37292,123.7667077,124.9063829,106.2686771,125.5701429
116.14593,122.7148018,128.5524316,123.4887501,125.3252507
122.99693,121.6469009,128.7490968,123.4887501,126.6883804
116.29793,122.1443494,126.9638156,106.2686771,122.0909725
113.09893,121.9043186,123.3851117,105.909106,118.303147
122.59492,121.0897364,123.9689893,105.909106,118.303147
118.68092,121.4516971,123.8421648,105.909106,118.303147
114.34993,121.4461256,123.7628229,105.909106,118.303147
116.35892,121.3808726,123.738276,105.909106,118.303147
126.35892,121.3382323,123.8102006,105.909106,118.303147
115.94292,120.8274021,123.8458652,105.909106,118.303147
111.32893,121.0925448,123.5885961,105.909106,118.303147
107.02792,120.7236511,126.7620764,106.2686771,122.4161157
113.70892,123.1184284,127.6102363,106.2686771,122.6275922
119.96992,127.0316338,125.5188333,105.909106,117.8289883
110.83392,127.3748914,126.1030071,105.909106,117.7901075
114.41692,125.7979623,124.3507934,105.909106,123.0474861
109.39293,124.4552678,125.7390037,106.2686771,120.911586
131.24792,124.7267792,124.9135639,105.909106,122.3825396
100.83793,124.4521934,124.7673865,105.909106,122.3825396
109.24992,124.0281455,124.2448838,105.909106,122.3825396
122.51093,126.1343452,127.2227454,105.909106,119.0728113
98.019928,125.694388,126.191097,105.909106,117.7084812
100.25593,122.8279967,127.812206,123.4887501,127.7308031
103.04493,120.0627859,125.9722926,123.4887501,128.197549
109.11893,118.9143866,123.7444954,106.2686771,124.6180678
115.26493,115.5022872,124.4894791,123.4887501,127.82053
111.31393,115.7193892,125.4837366,123.4887501,128.9105517
116.19893,115.7837458,125.2374936,123.4887501,127.2666166
117.88792,118.0472587,126.7464301,123.4887501,128.2931337
130.13092,115.0673585,124.907739,123.4887501,128.3939012
119.49093,109.5299386,123.590512,123.4887501,127.1462492
116.98193,109.5113094,124.0864841,123.4887501,126.6795033
122.48592,107.4549571,122.847729,123.4887501,127.6500213
128.55392,109.1585821,123.7324702,123.4887501,127.7316006
117.25393,112.5294412,124.939878,123.4887501,128.1344861
111.64793,111.345298,125.0859562,123.4887501,127.2210838
112.09293,115.3043578,125.7671352,123.4887501,127.5299271
118.80293,114.1615392,125.1937819,123.4887501,127.8002435
107.20592,112.5069912,124.4101341,123.4887501,127.2404723
107.87492,120.5107653,127.6145875,123.4887501,128.2287286
102.78193,119.0494485,126.1252473,123.4887501,128.0531071
105.91893,118.6217991,125.8791194,123.6837284,128.7568473
106.69693,116.9775844,121.4229017,123.4887501,127.6449086
112.23193,121.0355836,123.0780784,106.2686771,121.0767384
107.53992,122.8737121,125.4603042,123.4887501,127.82053
114.45093,122.1801744,125.5589246,105.909106,117.288987
108.25893,122.718393,122.8746943,105.909106,117.5855516
112.07293,122.6774538,122.8815235,105.909106,117.5855516
114.93893,123.5590991,125.6034887,105.909106,119.4945622
108.31992,123.2209231,124.765265,105.909106,119.4827267
106.86793,123.3367999,126.1813173,106.2686771,121.9451482
130.74393,123.4851623,126.4226509,106.2686771,124.8746663
113.65793,122.2846397,125.1906808,105.909106,117.9187152
119.61193,122.1868808,124.7397024,105.909106,118.064133
131.42892,122.4716151,124.9058815,105.909106,117.8289883
116.26192,120.5024385,125.5234752,105.909106,118.3218239
120.16692,120.0944142,124.0734217,105.909106,117.8550781
117.62193,118.8727244,126.54908,106.2686771,121.9451482
118.64993,119.4596606,127.6561154,123.4887501,129.0655878
123.34793,120.2518841,128.2726612,106.2686771,123.3161815
122.02393,120.9769397,128.8500708,123.4887501,125.8949969
122.95493,121.5929427,125.4245359,105.909106,118.2957342
124.30193,119.731226,124.0498668,123.4887501,124.65906
122.75993,124.4832682,123.9142229,123.4887501,128.0351369
129.00493,126.6059398,125.3598977,123.4887501,128.55802
127.24193,126.8449696,127.1197421,123.6837284,128.4462412
121.96093,126.5690986,129.4550153,129.3830982,129.6066442
137.76492,122.1825929,128.5356984,123.6837284,126.5901363
126.12392,119.5431209,125.8531471,129.3830982,128.5989982
132.01393,114.3313716,122.0005486,123.6837284,122.9391735
127.84692,114.1686901,120.9075786,123.6837284,122.9391735
126.16893,112.8963535,119.8330719,123.6837284,123.9582233
123.75393,117.6933097,120.7013639,124.0551418,123.8426665
127.55193,120.7832975,121.3593679,124.0551418,123.8426665
127.60693,124.3519953,122.7213917,123.6837284,124.0742677
124.66893,125.4992369,123.2741606,123.4887501,122.9387125
126.87093,127.0384996,123.2875773,124.9901725,124.973755
126.24992,130.6061633,123.9838775,124.9901725,125.5551177
125.94993,128.3200608,122.8206797,124.9901725,125.0621277
130.12526,125.0765269,126.1137559,121.2512855,126.308647
128.29626,124.7996096,126.2908953,121.2512855,126.308647
127.71926,124.5819568,126.5507298,121.2512855,126.308647
127.80526,125.3669731,126.4001549,121.2512855,125.4048758
126.84826,125.3615889,126.4508649,121.2512855,125.4048758
