image_id,Long_Rx,Lat_Rx,Decimal Hour Rx,Long_Tx,Lat_Tx,Decimal Hour Tx,Pw,PL,rms_delay_ns,mean_delay,rms_delay,d,dx,dy,relative speed,vx,vy
1106.png,-43.31600832,-23.00755244,11.81240528,-43.31562292,-23.00768972,11.81234444,-39.79469921,56.79469921,160.027713,0.179464527,0.160027713,42.33399612,14.68234241,39.7063729,4.47240392,1.551126087,4.194806871
1107.png,-43.31595172,-23.007579,11.81275861,-43.31557992,-23.00770668,11.81274444,-37.12635086,54.12635086,148.598691,0.15209121,0.148598691,40.65394507,13.61712569,38.3055758,1.713717321,0.574013275,1.614724687
1108.png,-43.31582564,-23.00764052,11.81342667,-43.31550588,-23.00774188,11.81334444,-40.25329345,57.25329345,148.169999,0.190857809,0.148169999,34.64936684,10.69830851,32.95640784,2.026048435,0.625560961,1.927056239
1109.png,-43.31577668,-23.00766404,11.81377111,-43.31546928,-23.00777776,11.81374444,-41.29747977,58.29747977,133.491678,0.13674562,0.133491678,33.93690475,12.07580736,31.71574342,0.18975157,0.067519517,0.177332381
1110.png,-43.31571748,-23.00769292,11.81411222,-43.31547441,-23.00781097,11.81404444,-41.60031701,58.60031701,159.443055,0.169143875,0.159443055,28.13992501,12.57725038,25.17276609,3.144930389,1.405639031,2.813319403
1111.png,-43.3156784,-23.00771192,11.81444806,-43.31548125,-23.00785525,11.81444444,-42.16134727,59.16134727,109.594668,0.107013032,0.109594668,25.6990588,15.42802924,20.55279876,2.690985204,1.615491008,2.152112955
1112.png,-43.31559728,-23.00775392,11.81512,-43.31549219,-23.00790843,11.81504444,-41.98144367,58.98144367,196.443382,0.234004314,0.196443382,20.2202012,11.2449181,16.80500977,2.76585371,1.538154746,2.298701094
1113.png,-43.315571,-23.00776976,11.81546472,-43.31549987,-23.00793627,11.81544444,-43.25258552,60.25258552,102.702212,0.104143378,0.102702212,19.82944959,7.805517108,18.22857575,0.032837787,0.012926022,0.030186722
1114.png,-43.315535,-23.0077952,11.815805,-43.31550642,-23.00795896,11.81574444,-43.05092724,60.05092724,188.471913,0.29230837,0.188471913,18.37060842,3.431231745,18.04732397,2.04208971,0.381418126,2.006153184
1115.png,-43.31550468,-23.007855,11.81648222,-43.3155222,-23.0080132,11.81644444,-41.50371881,58.50371881,188.078473,0.171003572,0.188078473,17.61154507,2.306361984,17.4598744,0.009357997,0.001225499,0.009277406
1116.png,-43.3155056,-23.0078816,11.81682306,-43.31552868,-23.00803588,11.81674444,-42.13593868,59.13593868,234.134419,0.360214177,0.234134419,17.24865696,2.874188962,17.00750436,0.349260845,0.058198251,0.344377847
1117.png,-43.31551112,-23.00790704,11.81716417,-43.31553876,-23.00807116,11.81714444,-44.98441093,61.98441093,136.387181,0.192561809,0.136387181,18.39487653,3.340284503,18.08905696,1.16779772,0.212057777,1.148382782
1118.png,-43.31552048,-23.00794016,11.8175,-43.3155474,-23.0081014,11.81744444,-46.53316714,63.53316714,125.366481,0.143378805,0.125366481,18.06838582,3.266598954,17.77064707,1.568414156,0.283554939,1.542569143
1119.png,-43.315527,-23.007962,11.81784028,-43.31556,-23.00814484,11.81774444,-48.16172911,65.16172911,80.722539,0.108165916,0.080722539,20.52912364,3.888716333,20.1574503,2.471810621,0.468221172,2.427059266
1120.png,-43.31553356,-23.00798184,11.818185,-43.31557848,-23.008209,11.81814444,-47.32995015,64.32995015,97.503163,0.124022337,0.097503163,25.5746485,5.109007544,25.0591438,1.379006271,0.275481927,1.351209829
1121.png,-43.31553092,-23.00799268,11.81851667,-43.3155936,-23.0082622,11.81844444,-46.44915731,63.44915731,130.299409,0.220958849,0.130299409,30.53159858,6.926115219,29.73562577,4.86148439,1.10283125,4.734743256
1122.png,-43.3155266,-23.0079994,11.8188575,-43.31561628,-23.00833888,11.81884444,-48.87539273,65.87539273,100.344653,0.148369837,0.100344653,38.7032137,9.690268852,37.47048759,7.938401621,1.987567404,7.685557632
1123.png,-43.3155218,-23.00800508,11.81919361,-43.31564476,-23.00843632,11.81914444,-48.60184279,65.60184279,99.253137,0.121335277,0.099253137,49.39287014,13.09920193,47.62422209,10.77959664,2.858795463,10.39360343
1124.png,-43.31551628,-23.008007,11.81953389,-43.315661,-23.0084925,11.81944444,-46.0036862,63.0036862,67.721232,0.092017849,0.067721232,55.77565487,15.32817052,53.62807907,5.835988086,1.60383631,5.611280249
1125.png,-43.31550932,-23.00800812,11.81987861,-43.3156816,-23.00856344,11.81984444,-48.06713938,65.06713938,92.269651,0.159845357,0.092269651,63.98425828,18.15177174,61.35550904,3.343324936,0.948471901,3.205966731
1126.png,-43.31550608,-23.00801092,11.82021028,-43.31569728,-23.00861748,11.82014444,-49.66556674,66.66556674,151.23645,0.347733152,0.15123645,69.97434916,20.09062122,67.02817675,5.742334068,1.648704991,5.500561099
1127.png,-43.31550284,-23.00801344,11.82057222,-43.31571648,-23.00868324,11.82054444,-54.38297084,71.38297084,42.427147,0.163135615,0.042427147,77.3422217,22.39048597,74.03030053,7.326925624,2.121136706,7.013174614
1128.png,-43.3154991,-23.0080169,11.8209125,-43.31573252,-23.00873674,11.82084444,-52.92726796,69.92726796,70.920112,0.131302228,0.070920112,83.2320898,24.41745288,79.56989862,2.532323322,0.742897187,2.420901728
1129.png,-43.31549652,-23.00801924,11.82125722,-43.31575124,-23.00879938,11.82124444,-56.98226578,73.98226578,90.594085,0.122852341,0.090594085,90.2559705,26.60066676,86.24699844,6.827290122,2.012171254,6.524036883
1130.png,-43.31549364,-23.00802136,11.82158889,-43.31576668,-23.00885028,11.82154444,-52.15393738,69.15393738,56.129855,0.106690544,0.056129855,95.97069147,28.4783025,91.64802185,5.47767758,1.625443734,5.230954438
1131.png,-43.31549224,-23.00802428,11.82192972,-43.31578342,-23.00890482,11.82184444,-53.60798961,70.60798961,122.632816,0.262059706,0.122632816,101.9812,30.33771201,97.36420481,5.925257953,1.76266576,5.657003732
1132.png,-43.31549032,-23.00802668,11.82227028,-43.31580196,-23.00896512,11.82224444,-51.32858997,68.32858997,121.020162,0.259693978,0.121020162,108.7264713,32.43493906,103.7758174,3.306174823,0.986287678,3.155634418
1133.png,-43.31548203,-23.008037,11.82464889,-43.31592252,-23.00935844,11.82464444,-44.81103612,61.81103612,124.941994,0.170795585,0.124941994,153.150508,45.64364602,146.190751,5.481643437,1.633701356,5.232536158
1134.png,-43.31548011,-23.008037,11.82499083,-43.315939,-23.0094114,11.82494444,-44.46128908,61.46128908,107.869478,0.129119038,0.107869478,159.3109684,47.52982041,152.0555847,5.906658791,1.762229145,5.637656119
1135.png,-43.31547348,-23.00806336,11.8260075,-43.3159728,-23.0095219,11.82594444,-49.22714553,66.22714553,144.675318,0.1717588,0.144675318,169.441669,51.67321852,161.3702503,2.430260172,0.741136261,2.314493799
1136.png,-43.3154754,-23.0080876,11.82636528,-43.3159812,-23.00955,11.82634444,-52.23375226,69.23375226,135.40779,0.140547553,0.13540779,170.0505986,52.33698281,161.7963111,0.537214798,0.16534021,0.511138292
1137.png,-43.3154884,-23.00813348,11.82670556,-43.3159866,-23.009568,11.82664444,-50.32219467,67.32219467,92.394252,0.113423409,0.092394252,166.8726349,51.55765319,158.7081746,0.557573785,0.172270282,0.530293764
1138.png,-43.31549968,-23.00817404,11.82704306,-43.315992,-23.009586,11.82694444,-47.44676971,64.44676971,74.790145,0.116973032,0.074790145,164.3097569,50.95465447,156.2092167,2.569411835,0.796808995,2.442738751
1139.png,-43.31552096,-23.00823564,11.82738333,-43.31599574,-23.00959838,11.82734444,-49.17684068,66.17684068,124.038872,0.157897171,0.124038872,158.5701228,49.1565849,150.7584625,6.45035926,1.99960514,6.132594383
1140.png,-43.31555596,-23.00833312,11.82807333,-43.3160023,-23.00962006,11.82804444,-52.2736772,69.2736772,120.768505,0.15036225,0.120768505,149.686151,46.24129819,142.364624,2.545333416,0.786308691,2.420834741
1141.png,-43.31558372,-23.00840432,11.82840917,-43.316005,-23.00962896,11.82834444,-51.30139865,68.30139865,112.192724,0.1565634,0.112192724,142.3321224,43.67269973,135.4663366,7.870952279,2.415095973,7.491275006
1142.png,-43.31560208,-23.00846048,11.82875389,-43.31600536,-23.0096292,11.82874444,-50.31619936,67.31619936,121.88431,0.158137954,0.12188431,135.8714156,41.82728555,129.2730434,6.452479522,1.986361166,6.139125451
1143.png,-43.31562588,-23.008534,11.82909,-43.31600617,-23.0096319,11.82904444,-50.75833591,67.75833591,127.488158,0.192073852,0.127488158,127.6833424,39.4702878,121.4295364,8.189304393,2.531529917,7.788200223
1144.png,-43.31566648,-23.00863932,11.82977056,-43.316008,-23.009638,11.82974444,-51.73827777,68.73827777,103.502523,0.151053947,0.103502523,116.007273,35.49646314,110.443146,3.894284273,1.191591825,3.70750036
1145.png,-43.31569252,-23.00870248,11.83011139,-43.31600809,-23.00963829,11.83004444,-52.78737981,69.78737981,72.095303,0.163792187,0.072095303,108.5674371,32.83691948,103.482487,7.453289125,2.254295223,7.104200999
1146.png,-43.315721,-23.008804,11.83079417,-43.31600953,-23.00964279,11.83074444,-55.67519782,72.67519782,68.922254,0.113070049,0.068922254,97.48670846,30.06396667,92.73519415,5.547955808,1.710936405,5.277547752
1147.png,-43.31575636,-23.00889728,11.831475,-43.31601097,-23.00964729,11.83144444,-58.31436339,75.31436339,58.143196,0.118958629,0.058143196,87.06388367,26.58737386,82.90495396,3.476004993,1.061494622,3.309960707
1148.png,-43.3157996,-23.0090084,11.83215833,-43.31601241,-23.00965179,11.83214444,-55.20953122,72.20953122,24.297408,0.12519244,0.024297408,74.51679416,22.30359339,71.10064932,6.280085843,1.879690112,5.992181846
1149.png,-43.3158284,-23.0090696,11.83250278,-43.31601303,-23.00965371,11.83244444,-56.57122416,73.57122416,35.422557,0.145233007,0.035422557,67.39899462,19.41684845,64.54154067,3.474425652,1.000940692,3.327123584
1150.png,-43.31586148,-23.00917516,11.83318417,-43.31601447,-23.00965821,11.83314444,-54.87447019,71.87447019,77.849247,0.129520182,0.077849247,55.74668696,16.17332417,53.34900835,0.191881837,0.055669087,0.183628952
1151.png,-43.31591836,-23.00934308,11.83455028,-43.31601735,-23.00966721,11.83454444,-54.73373917,71.73373917,58.178422,0.097623119,0.058178422,37.30239446,10.63943629,35.75291636,3.689885436,1.052433807,3.536613862
1152.png,-43.31592956,-23.00941964,11.83523528,-43.31601858,-23.00967107,11.83514444,-51.73660004,68.73660004,49.414377,0.122280392,0.049414377,29.30175607,9.61086798,27.6807537,4.055139745,1.330070889,3.83080537
1153.png,-43.315934,-23.00945432,11.83558861,-43.31601941,-23.00967364,11.83554444,-53.52733584,70.52733584,75.409895,0.148230729,0.075409895,25.81842837,9.235647577,24.11004059,1.636683242,0.585466683,1.528385029
1154.png,-43.315934,-23.00947214,11.83592889,-43.31602002,-23.00967557,11.83584444,-49.1834668,66.1834668,67.30047,0.112733404,0.06730047,24.19307863,9.292966914,22.33709515,1.862112384,0.715268571,1.71925955
1155.png,-43.31593352,-23.00948816,11.83627,-43.31602085,-23.00967814,11.83624444,-49.0163558,66.0163558,92.0882,0.132232334,0.0920882,22.86475251,9.421220646,20.83356688,1.477744254,0.608891554,1.346469145
1156.png,-43.31592996,-23.00949908,11.83661083,-43.31602146,-23.00968007,11.83654444,-44.5980451,61.5980451,84.71505,0.124562289,0.08471505,22.12989827,9.840755991,19.82150143,1.040498478,0.462690407,0.931962805
1157.png,-43.31592672,-23.00950404,11.83695111,-43.31602229,-23.00968264,11.83694444,-55.00900368,72.00900368,146.275029,0.188559769,0.146275029,22.07246743,10.25264852,19.54679045,0.023894094,0.011098793,0.021159975
1158.png,-43.315926,-23.0095094,11.83729722,-43.3160229,-23.00968457,11.83724444,-48.66253102,65.66253102,99.93796,0.123043957,0.09993796,21.79454561,10.38570823,19.16087897,0.486811881,0.231979425,0.427985226
1159.png,-43.31592628,-23.00951892,11.83763806,-43.31602352,-23.0096865,11.83754444,-49.46076448,66.46076448,79.937058,0.132521732,0.079937058,21.0663419,10.41563215,18.31134533,0.831688449,0.411203852,0.722922587
1160.png,-43.31592916,-23.00954196,11.83798278,-43.3160278,-23.009701,11.83794444,-47.37650257,64.37650257,93.01261,0.118406154,0.09301261,20.30919992,10.55173356,17.35293981,0.903914758,0.469632862,0.772338569
1161.png,-43.315934,-23.0095606,11.83832306,-43.31603464,-23.0097244,11.83824444,-45.88332198,62.88332198,121.317164,0.126750875,0.121317164,20.86861066,10.75776451,17.88209757,0.561541312,0.289474431,0.481178968
1162.png,-43.31593676,-23.00957808,11.83866833,-43.31604384,-23.00975576,11.83864444,-46.08176658,63.08176658,145.451443,0.147085798,0.145451443,22.53190846,11.41991589,19.42350174,0.821172919,0.416197575,0.707887379
1163.png,-43.31593764,-23.00959784,11.83901389,-43.3160514,-23.0097806,11.83894444,-46.2371275,63.2371275,137.499951,0.160657472,0.137499951,23.35908181,12.10082168,19.98041085,0.667810666,0.345949291,0.571218149
1164.png,-43.3159402,-23.0096108,11.83935417,-43.31606596,-23.00982972,11.83934444,-51.18988245,68.18988245,144.186326,0.254270062,0.144186326,27.45885028,13.33961133,24.00090057,4.181776753,2.03152266,3.655156973
1165.png,-43.31594452,-23.00962808,11.83969889,-43.31607568,-23.00986428,11.83964444,-50.12404114,67.12404114,141.131706,0.377542926,0.141131706,29.41123499,13.89660019,25.92113514,1.990668881,0.940576944,1.754445099
1166.png,-43.31594776,-23.00963828,11.84003917,-43.3160827,-23.0098902,11.83994444,-49.69865096,66.69865096,44.257038,0.093127147,0.044257038,31.13997999,14.28761283,27.66879964,2.370619863,1.087685309,2.10636635
1167.png,-43.315952,-23.00964372,11.84038,-43.31609392,-23.00993158,11.84034444,-57.71779036,74.71779036,56.897836,0.114074153,0.056897836,35.04183833,15.01066865,31.66402154,1.619485255,0.693729488,1.463376879
1168.png,-43.31595048,-23.009645,11.84107417,-43.31611408,-23.01000592,11.84104444,-55.78086821,72.78086821,32.480501,0.102072686,0.032480501,43.34588093,17.23981818,39.77001461,4.138755844,1.646094086,3.79732461
1169.png,-43.31612796,-23.01013692,11.85455556,-43.31653981,-23.01149671,11.85454444,-52.17645297,69.17645297,90.850612,0.146028017,0.090850612,156.3955283,42.71119305,150.4503748,1.596228805,0.435925741,1.535550437
1170.png,-43.3161378,-23.01019708,11.854905,-43.31654017,-23.01149794,11.85484444,-50.78395147,67.78395147,33.361347,0.106595717,0.033361347,149.8515989,41.73849805,143.9215046,6.597176147,1.837526098,6.336105346
1171.png,-43.31614768,-23.01024032,11.85524972,-43.31654067,-23.01149959,11.85524444,-52.61410282,69.61410282,76.912544,0.107412358,0.076912544,145.1593943,40.77654684,139.3144751,4.70473948,1.321602579,4.515300676
1172.png,-43.31617844,-23.01031156,11.85594417,-43.3165414,-23.01150207,11.85584444,-54.35430198,71.35430198,59.000053,0.087543305,0.059000053,136.9919722,37.69906077,131.7026243,2.737201568,0.753255294,2.631516461
1173.png,-43.316192,-23.0103313,11.85629417,-43.3165419,-23.01150372,11.85624444,-53.01073413,70.01073413,44.947895,0.095779807,0.044947895,134.7023354,36.36110162,129.7019254,2.400849496,0.648077349,2.311725341
1174.png,-43.3162028,-23.01034264,11.85664306,-43.31654226,-23.01150496,11.85654444,-47.83105108,64.83105108,138.374052,0.204015069,0.138374052,133.3412284,35.29170624,128.5860749,1.53200057,0.405477846,1.477367071
1175.png,-43.31621656,-23.01036092,11.85699194,-43.31654276,-23.01150661,11.85694444,-40.10565809,57.10565809,166.71404,0.180607152,0.16671404,131.2112514,33.93333136,126.7474714,1.043913599,0.269972778,1.008399872
1176.png,-43.3162296,-23.0103796,11.8573325,-43.31654312,-23.01150785,11.85724444,-39.95426758,56.95426758,158.660439,0.145180542,0.158660439,129.0146317,32.63433295,124.8189709,2.391936033,0.605041737,2.314148328
1177.png,-43.3162388,-23.01040556,11.85767694,-43.31654362,-23.0115095,11.85764444,-40.75582691,57.75582691,144.857189,0.15673537,0.144857189,126.185282,31.74269139,122.1275028,2.835885868,0.713384703,2.744691408
1178.png,-43.3162532,-23.01044372,11.85803472,-43.31654399,-23.01151074,11.85794444,-39.50102225,56.50102225,174.9417,0.214005841,0.1749417,121.8683817,30.30488286,118.0403174,4.333945469,1.077717681,4.197809896
1179.png,-43.31626628,-23.0104856,11.85837944,-43.31654448,-23.01151239,11.85834444,-43.58942661,60.58942661,141.870918,0.127174498,0.141870918,117.2328911,29.01444312,113.5857071,2.319201554,0.573988587,2.247049833
1180.png,-43.3162754,-23.0105246,11.85872833,-43.31654485,-23.01151363,11.85864444,-42.77538674,59.77538674,183.898614,0.229053631,0.183898614,112.958698,28.11727477,109.4033195,4.276590661,1.064513639,4.141984837
1181.png,-43.31628524,-23.01056908,11.85907306,-43.31654534,-23.01151528,11.85904444,-44.01316945,61.01316945,94.273263,0.100053686,0.094273263,108.1253823,27.15848148,104.6590425,4.838619875,1.215344311,4.683500881
1182.png,-43.31629684,-23.01063244,11.85941917,-43.31654571,-23.01151651,11.85934444,-46.08191258,63.08191258,162.003365,0.158640977,0.162003365,101.1751109,26.00644355,97.77560004,6.975406327,1.79298554,6.741030803
1183.png,-43.3163116,-23.01067996,11.85976806,-43.3165462,-23.01151816,11.85974444,-44.0031461,61.0031461,122.43498,0.123942117,0.12243498,95.89064224,24.54379967,92.69637084,2.643132632,0.676526054,2.555085636
1184.png,-43.31632906,-23.01074604,11.86011278,-43.31654657,-23.0115194,11.86004444,-47.13143813,64.13143813,140.252571,0.160177707,0.140252571,88.50016041,22.79170178,85.51500876,7.3912257,1.90348369,7.141916212
1185.png,-43.31634472,-23.01079248,11.8604575,-43.31654706,-23.01152105,11.86044444,-49.46577327,66.46577327,99.654145,0.097237575,0.099654145,83.30851732,21.23704239,80.5561735,5.198188329,1.325124363,5.026450768
1186.png,-43.31638032,-23.0108898,11.86115667,-43.31654792,-23.01152394,11.86114444,-47.93097591,64.93097591,170.99289,0.160906996,0.17099289,72.29850254,17.67743778,70.10407737,3.682261133,0.900335965,3.570496072
1187.png,-43.31639588,-23.01093788,11.86150556,-43.31654829,-23.01152518,11.86144444,-49.99612941,66.99612941,102.821097,0.191677583,0.102821097,66.89037689,16.12086789,64.91871947,5.4159126,1.305258179,5.256273431
1188.png,-43.3164052,-23.010973,11.86185028,-43.31654878,-23.01152683,11.86184444,-52.87481855,69.87481855,73.06903,0.243276293,0.07306903,63.07486828,15.2157365,61.21209334,3.815462747,0.920415331,3.702781602
1189.png,-43.31641504,-23.01101368,11.86220861,-43.31654915,-23.01152807,11.86214444,-54.56569072,71.56569072,81.116425,0.111664659,0.081116425,58.60121012,14.24480361,56.84353436,4.474161076,1.087580712,4.33996377
1190.png,-43.31642796,-23.01103824,11.8625575,-43.31654964,-23.01152972,11.86254444,-57.44778286,74.44778286,126.777268,0.207113574,0.126777268,55.83963295,12.97211215,54.31195922,1.417859203,0.32938305,1.379069079
1191.png,-43.31645318,-23.01108958,11.8632475,-43.3165505,-23.01153261,11.86324444,-54.68298184,71.68298184,91.514274,0.107727948,0.091514274,50.06706109,10.47795138,48.95838172,2.956931287,0.618821668,2.891453333
1192.png,-43.31646686,-23.01111766,11.86359639,-43.31655087,-23.01153385,11.86354444,-56.61062449,73.61062449,119.551078,0.131540921,0.119551078,46.88832235,9.115280056,45.99376526,3.268827809,0.635473385,3.206463601
1193.png,-43.3164867,-23.01142978,11.86709194,-43.31656853,-23.01159022,11.86704444,-59.55560311,76.55560311,33.245822,0.092683111,0.033245822,19.64853535,8.848887808,17.5431504,0.262854157,0.118378643,0.23468874
1194.png,-43.31662108,-23.01189716,11.87651694,-43.3165486,-23.0115268,11.87644444,-61.76983851,78.76983851,37.148741,0.096559466,0.037148741,41.68279449,6.927972711,41.10302362,1.360203804,0.22607541,1.34128457
1195.png,-43.31642532,-23.0114,11.87966972,-43.31637364,-23.01094668,11.87964444,-60.54423638,77.54423638,32.14134,0.091729186,0.03214134,50.48131901,4.789059449,50.25364145,0.736427671,0.069863386,0.733106283
1196.png,-43.31640688,-23.01132892,11.88002361,-43.3163596,-23.0108997,11.87994444,-59.74620735,76.74620735,28.995081,0.142315706,0.028995081,47.78008202,4.337796364,47.58276748,1.350428579,0.122600965,1.344851795
1197.png,-43.31639492,-23.0111892,11.881075,-43.31628644,-23.01083226,11.88104444,-60.60719973,77.60719973,52.583366,0.104397329,0.052583366,41.06354167,10.63152546,39.66339775,2.527797701,0.654457568,2.441607362
1198.png,-43.31637572,-23.01100932,11.88213056,-43.31616728,-23.01081944,11.88204444,-53.41073917,70.41073917,38.69317,0.099131505,0.03869317,29.97959044,21.02686868,21.3692919,1.929956119,1.353618687,1.375662411
1199.png,-43.316354,-23.010916,11.88282861,-43.31605222,-23.01082764,11.88274444,-55.52239623,72.52239623,36.011642,0.150865236,0.036011642,32.44745054,10.21579333,30.79731504,2.391174612,0.752840215,2.269569923
1200.png,-43.31633828,-23.010876,11.88318194,-43.31597704,-23.01083328,11.88314444,-55.67832551,72.67832551,46.687939,0.152118882,0.046687939,37.33325526,5.151233637,36.97616449,0.047439178,0.006545646,0.046985425
1201.png,-43.31632424,-23.010849,11.88353111,-43.3159194,-23.0108376,11.88344444,-52.80049919,69.80049919,39.816636,0.113602557,0.039816636,41.52110525,1.576411594,41.49116903,2.609793359,0.099084754,2.60791173
1202.png,-43.3161984,-23.01080796,11.88458667,-43.31571364,-23.01085344,11.88454444,-53.97909437,70.97909437,36.124307,0.09159356,0.036124307,49.94944187,4.485600138,49.74762441,1.872139735,0.168123405,1.864575476
1203.png,-43.316075,-23.010812,11.88529389,-43.3155806,-23.0108634,11.88524444,-52.43819297,69.43819297,38.310857,0.1316202,0.038310857,51.00174258,5.141770677,50.74189532,2.622124393,0.264351013,2.60876501
1204.png,-43.3160156,-23.01081324,11.88564722,-43.31551328,-23.01086796,11.88564444,-47.2537445,64.2537445,172.462931,0.261385753,0.172462931,51.85034577,5.509735756,51.55677616,2.631043621,0.279580684,2.61614701
1205.png,-43.31593588,-23.01081756,11.88599611,-43.3154544,-23.0108712,11.88594444,-48.55925725,65.55925725,99.601727,0.139135775,0.099601727,49.71478037,5.390299314,49.42169626,2.139737705,0.231999952,2.127123285
1206.png,-43.3158772,-23.0108172,11.88635,-43.31536848,-23.01087468,11.88634444,-44.99135506,61.99135506,204.534379,0.267290189,0.204534379,52.5381519,5.815639382,52.21528266,2.800782778,0.310028846,2.78357078
1207.png,-43.31579568,-23.01082016,11.88672083,-43.31530664,-23.01087684,11.88664444,-42.8724795,59.8724795,171.802076,0.152364998,0.171802076,50.52503982,5.727244251,50.19938567,2.162298222,0.245106389,2.148361343
1208.png,-43.31573328,-23.0108246,11.88707028,-43.31521812,-23.01087972,11.88704444,-43.10309603,60.10309603,170.930821,0.210506413,0.170930821,53.16289549,5.553907629,52.87199227,1.875680609,0.195951645,1.865417031
1209.png,-43.31555248,-23.01084016,11.88813222,-43.3150132,-23.01088692,11.88804444,-42.62018986,59.62018986,111.236525,0.117737249,0.111236525,55.52592595,4.626957883,55.33280866,2.35382206,0.196143249,2.345635546
1210.png,-43.31541888,-23.01084592,11.88893972,-43.31487844,-23.01089184,11.88884444,-40.9353052,57.9353052,131.403051,0.146579926,0.131403051,55.63574319,4.533846795,55.45070021,0.038268597,0.00311857,0.038141316
1211.png,-43.315348,-23.010847,11.88929306,-43.31483004,-23.01089328,11.88924444,-40.14184101,57.14184101,166.945069,0.189990698,0.166945069,53.34509935,4.573943616,53.14864687,4.785073592,0.410284301,4.767451738
1212.png,-43.315294,-23.01084796,11.88964194,-43.31479548,-23.01089436,11.88954444,-42.68589025,59.68589025,102.861703,0.093378997,0.102861703,51.36312444,4.587437198,51.15785348,1.991882541,0.177902652,1.983922051
1213.png,-43.315169,-23.010854,11.890345,-43.31472647,-23.01089724,11.89034444,-47.54759033,64.54759033,167.751745,0.185138559,0.167751745,45.61769158,4.237774409,45.42042551,1.916680096,0.178054995,1.908391734
1214.png,-43.315097,-23.01085876,11.89071611,-43.31470307,-23.01089821,11.89064444,-46.52083041,63.52083041,161.460839,0.174376823,0.161460839,40.61909885,3.818233891,40.43924185,4.998593306,0.469872521,4.976460072
1215.png,-43.31497004,-23.01086788,11.89142333,-43.31464847,-23.01089989,11.89134444,-45.75524625,62.75524625,99.290288,0.205542822,0.099290288,33.15558022,2.994353394,33.02009006,1.551263312,0.140098003,1.54492408
1216.png,-43.31491616,-23.01086996,11.89177722,-43.31462004,-23.01082192,11.89174444,-46.47272857,63.47272857,74.662362,0.112467732,0.074662362,30.81921396,5.743024266,30.27939269,0.971611981,0.181055597,0.95459348
1217.png,-43.31485088,-23.0108666,11.89213083,-43.3146024,-23.01076612,11.89204444,-48.81645401,65.81645401,111.905826,0.138025802,0.111905826,27.79720976,11.5461019,25.28581424,0.263787334,0.109569107,0.239954931
1218.png,-43.31479396,-23.0108594,11.89248639,-43.314588,-23.0107186,11.89244444,-45.16905292,62.16905292,155.461147,0.193021935,0.155461147,26.24747462,15.97053212,20.829595,0.42365379,0.257776284,0.336205178
1219.png,-43.314758,-23.010858,11.89283583,-43.31457632,-23.01067988,11.89274444,-44.81061623,61.81061623,150.39658,0.164172464,0.15039658,27.12911696,18.27024369,20.05460502,2.607213445,1.755841336,1.927325387
1220.png,-43.31471324,-23.01085292,11.89318972,-43.31456,-23.01062604,11.89314444,-47.98655618,64.98655618,119.429504,0.163897162,0.119429504,29.6324139,15.2876778,25.38438223,1.526530066,0.787553112,1.307690383
1221.png,-43.31464898,-23.01081176,11.8938925,-43.31452808,-23.01052146,11.89384444,-50.81204093,67.81204093,113.265147,0.155057792,0.113265147,34.45535256,11.92271078,32.32677354,3.347230234,1.158254234,3.14044541
1222.png,-43.31463244,-23.01077756,11.89425028,-43.31450936,-23.01045812,11.89424444,-50.86845373,67.86845373,82.417315,0.106782543,0.082417315,37.55889222,12.14080684,35.54252655,0.513517725,0.165993168,0.4859493
1223.png,-43.31461228,-23.01072332,11.89459917,-43.31449496,-23.01040916,11.89454444,-51.31093821,68.31093821,120.216469,0.189523332,0.120216469,36.811538,11.54843625,34.95315365,0.7329556,0.229941249,0.695953256
1224.png,-43.31459716,-23.0106768,11.89495833,-43.3144756,-23.0103458,11.89494444,-50.74938879,67.74938879,63.749494,0.088203559,0.063749494,38.71664759,11.98202848,36.81589052,1.912089966,0.591753622,1.818217724
1225.png,-43.31456348,-23.010557,11.89566139,-43.31443768,-23.0102206,11.89564444,-54.1109463,71.1109463,61.960138,0.122579442,0.061960138,39.42335793,12.41774556,37.41658383,0.230249027,0.072524868,0.21852862
1226.png,-43.31453716,-23.01048552,11.89601472,-43.3144231,-23.010172,11.89594444,-50.29453768,67.29453768,52.407881,0.111512285,0.052407881,36.63653765,11.21272834,34.87851221,2.777349591,0.850016635,2.644076866
1227.png,-43.3145212,-23.0104326,11.89637694,-43.31440702,-23.01011854,11.89634444,-54.20786204,71.20786204,143.14246,0.36512266,0.14314246,36.69714015,11.22499317,34.93822582,0.06090945,0.018631102,0.057990026
1228.png,-43.31448976,-23.0103108,11.89707972,-43.31438308,-23.0100378,11.89704444,-51.906139,68.906139,40.506756,0.071034743,0.040506756,32.15036347,10.46079749,30.40094714,1.532062275,0.49848871,1.448697284
1229.png,-43.31442268,-23.01014652,11.89849111,-43.3143514,-23.00993345,11.89844444,-59.94633442,76.94633442,24.962021,0.084636525,0.024962021,24.70181018,6.823426936,23.74068809,1.489096644,0.411335934,1.431157421
1230.png,-43.3144072,-23.0101218,11.89884444,-43.31434708,-23.00991914,11.89874444,-57.90993382,74.90993382,67.745217,0.132318125,0.067745217,23.27427015,5.67397356,22.57205518,1.518831277,0.370271912,1.473006164
